time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.379999999999995,-6.06905003166,-15.5951121389,22.5333758826,5.67932068961,0.260150821411,0.0,-4.54223464072,-12.2153446106,0.997866749366,-0.0742681685161,0.126423287937,0.0,453.077503756846,452.1932079526548,450.688261771031,451.91207565572233
4.439999999999993,-6.34568647166,-16.3392821774,22.5853428261,5.67454719138,0.267878437292,0.0,-4.67939161025,-12.5913961895,0.732480884939,-0.0930796899998,0.133152175245,0.0,447.14298256576575,447.70603394560845,447.7655577716268,446.2267705035821
4.499999999999992,-6.63089371377,-17.1067735207,22.621759788,5.66884554084,0.275626062612,0.0,-4.82787515539,-12.9926522972,0.479115628503,-0.0992358791577,0.119543060442,0.0,457.07736667225646,456.005761903573,458.2229061370166,457.72566650396186
4.559999999999991,-6.92475884606,-17.8979026545,22.641585843,5.66265907385,0.282312003136,0.0,-4.96795569106,-13.3795618469,0.17960962755,-0.112257379466,0.0856678389279,0.0,446.5348668323001,443.7721466947439,445.7850410680198,444.7099728070551
4.6199999999999894,-7.22691993737,-18.712175535,22.6425382919,5.65612719476,0.287085858234,0.0,-5.10430349117,-13.7642958051,-0.149976088341,-0.10282599194,0.0631351362368,0.0,439.2690479826136,437.4007471900864,439.2156225820592,439.9868147077356
4.679999999999988,-7.53789988362,-19.5510173655,22.6249178354,5.64997033101,0.29066859289,0.0,-5.26173603741,-14.1983924978,-0.440003752556,-0.102194867737,0.0517987974478,0.0,461.30841448355994,460.41437641482736,460.72992179105285,460.7711088909139
4.739999999999987,-7.858084744,-20.4156886011,22.5886943659,5.64350246628,0.293827612066,0.0,-5.41114804335,-14.6255063494,-0.769990544336,-0.122390588108,0.0543005816159,0.0,452.2185707999246,452.4218790788466,452.5513145364397,450.9118266632915
4.799999999999986,-8.18759254653,-21.306987383,22.533059695,5.63666228339,0.29753932671,0.0,-5.57241385205,-15.0858810452,-1.08756365089,-0.101039974712,0.0738077051851,0.0,463.8056620375032,465.3382965452905,463.16785087542013,464.83338842975763
4.859999999999984,-8.52726136646,-22.227159717,22.4590051032,5.63116042057,0.301546187801,0.0,-5.74982457975,-15.587896124,-1.38438241465,-0.077602327329,0.0465404971927,0.0,480.76776355295766,478.69930710329237,480.55612258895405,482.3235091709191
4.919999999999983,-8.87632653302,-23.1753449357,22.3633040525,5.62652582962,0.304006846472,0.0,-5.88586342479,-16.0205276576,-1.8080952505,-0.0765348132938,0.0266626943806,0.0,438.71468934632,437.06121621598567,438.9648818885375,439.04868997971744
4.979999999999982,-9.23346317134,-24.1497148854,22.2413605522,5.62173672435,0.306193627968,0.0,-6.01887280259,-16.4609650589,-2.25921238642,-0.0873571809774,0.0510528248103,0.0,432.0013194894745,434.0545976222236,435.4057451815129,434.49363305339017
5.0399999999999805,-9.59820136131,-25.1502125325,22.0907760897,5.61674452274,0.309477405011,0.0,-6.13936817616,-16.8917713436,-2.76278942387,-0.0759794591077,0.0612192259349,0.0,418.46905568670786,419.3556931782385,418.2944110075906,419.27837738968714
